MQ2,MQ4,MQ5,MQ7,MQ135
136,271,427,623,345
136,272,427,625,343
137,272,429,624,342
136,272,430,624,343
136,272,428,622,343
135,273,427,625,341
136,271,430,623,342
137,272,429,624,342
137,273,430,624,343
137,272,430,623,342
135,271,429,624,343
136,272,429,624,343
136,272,427,623,342
138,271,429,624,343
135,273,428,623,344
135,273,428,624,344
136,272,429,624,342
136,271,428,624,342
135,272,428,624,343
137,273,427,623,343
137,272,427,625,344
137,273,429,624,343
137,272,429,625,343
137,271,428,622,343
136,271,427,625,343
136,271,428,624,343
135,273,428,625,342
135,273,428,625,341
135,274,428,622,344
136,272,428,623,346
135,273,431,623,344
136,271,430,623,343
137,273,428,624,344
135,272,430,624,345
135,273,428,623,344
137,273,427,623,343
135,273,428,624,344
137,272,428,623,344
136,273,431,623,345
136,273,429,623,344
135,271,430,625,345
137,272,429,623,343
135,273,428,624,343
135,273,430,623,344
135,274,430,624,346
136,273,429,625,345
135,273,428,625,345
137,272,428,624,343
136,273,431,623,344
136,271,428,624,343
137,272,428,623,342
135,273,429,623,344
136,273,428,625,343
134,271,429,624,343
135,271,429,623,344
136,271,429,623,343
136,271,429,623,343
135,272,428,624,345
135,273,429,625,344
136,272,429,623,344
137,272,429,624,344
136,273,429,622,344
136,273,428,625,344
135,273,428,624,344
135,273,431,624,344
136,272,429,623,344
135,273,430,625,345
135,273,430,623,344
136,271,429,624,342
136,271,429,624,344
137,273,429,624,343
135,272,427,625,344
136,271,429,623,344
136,272,427,623,343
136,272,428,624,343
135,273,428,624,342
135,271,429,622,343
138,274,431,625,344
136,271,431,622,342
136,271,429,624,344
136,272,429,624,344
135,273,429,623,344
136,271,429,623,343
135,273,428,622,344
138,272,428,624,343
135,271,430,623,343
136,272,427,624,343
136,273,429,622,343
135,272,428,623,342
136,271,430,622,342
137,273,429,624,345
137,273,427,624,342
136,272,430,624,342
136,273,428,623,343
135,272,430,623,344
136,271,429,624,342
137,273,428,624,343
136,273,429,622,343
136,271,429,625,343
135,273,430,624,343
135,272,427,623,344
135,272,427,623,343
135,273,429,623,342
135,272,428,624,344
136,272,427,624,343
135,273,429,625,343
136,271,429,623,343
136,273,428,624,343
135,273,427,624,344
135,272,428,622,344
136,271,428,624,344
136,272,429,623,343
135,273,430,624,342
136,273,429,623,343
135,273,427,625,344
135,273,429,624,342
136,271,429,623,343
136,273,428,622,343
136,272,429,623,343
135,272,429,625,344
135,273,429,624,342
135,273,428,624,342
138,272,429,622,343
135,273,428,624,343
135,274,428,624,343
136,271,429,624,342
135,273,429,623,344
138,271,429,623,344
135,273,430,622,344
134,272,428,622,343
136,273,428,624,344
135,273,428,625,344
134,273,428,624,344
136,271,429,624,343
137,271,430,624,344
136,273,431,622,345
136,272,429,624,342
135,274,429,622,344
136,272,429,623,342
135,273,429,624,343
136,271,430,623,342
136,271,431,625,343
137,273,431,624,342
135,273,428,624,344
137,272,428,624,343
136,272,429,624,342
136,271,431,622,342
135,271,431,623,343
135,272,428,625,344
134,273,429,624,342
135,273,428,624,342
136,271,431,623,342
134,273,429,624,341
136,272,430,622,343
136,272,429,623,342
135,272,428,624,341
137,272,428,624,341
135,273,428,624,341
136,271,429,622,341
136,273,426,622,342
136,272,430,624,341
136,273,428,624,343
136,272,430,623,342
136,273,428,623,341
136,272,429,624,341
136,272,431,622,341
137,272,428,623,340
137,273,428,623,339
134,271,430,624,341
135,272,428,624,341
135,271,431,623,340
137,272,429,624,340
136,271,429,623,341
135,272,430,623,340
136,271,430,623,341
135,273,429,625,341
135,273,429,624,341
136,272,430,623,342
135,272,431,624,342
138,272,430,622,341
136,272,428,624,343
135,272,430,624,340
137,273,430,623,341
136,272,429,624,341
134,272,428,624,341
135,271,431,623,342
135,271,429,623,341
136,272,428,624,343
136,272,428,625,341
136,272,429,623,342
136,272,429,625,341
135,273,430,622,341
