MQ2,MQ4,MQ5,MQ7,MQ135,,,,,
114,290,432,594,327,,,,,
112,290,431,595,327,,,,,
112,288,431,593,325,,,,,
113,290,431,593,325,,,,,
111,290,430,592,326,,,,,
112,289,431,592,326,,,,,
113,289,431,592,324,,,,,
111,289,432,594,326,,,,,
111,289,430,594,326,,,,,
111,289,431,593,326,,,,,
111,289,430,594,325,,,,,
113,288,432,593,327,,,,,
112,289,432,593,326,,,,,
112,287,432,592,326,,,,,
113,290,430,592,327,,,,,
113,288,432,593,325,,,,,
113,288,431,594,325,,,,,
112,289,431,593,325,,,,,
111,289,431,593,325,,,,,
112,288,432,592,327,,,,,
112,289,432,592,326,,,,,
112,289,431,592,325,,,,,
112,289,430,593,325,,,,,
112,289,432,594,326,,,,,
112,289,431,593,327,,,,,
112,289,432,593,325,,,,,
111,291,430,593,326,,,,,
112,288,431,593,325,,,,,
112,289,431,594,324,,,,,
111,289,430,593,326,,,,,
112,289,431,593,325,,,,,
112,290,431,591,326,,,,,
111,289,431,591,326,,,,,
111,289,430,592,326,,,,,
111,291,431,592,325,,,,,
111,289,431,592,326,,,,,
110,290,432,592,326,,,,,
112,289,432,591,324,,,,,
111,289,430,591,326,,,,,
112,289,431,593,325,,,,,
111,289,430,593,326,,,,,
112,288,431,592,324,,,,,
111,290,431,592,325,,,,,
111,290,430,591,325,,,,,
111,290,431,591,326,,,,,
111,290,431,593,324,,,,,
111,289,429,593,325,,,,,
111,290,430,593,326,,,,,
111,290,431,592,326,,,,,
112,289,430,592,324,,,,,
111,289,430,594,325,,,,,
112,288,431,591,324,,,,,
111,288,430,593,325,,,,,
112,289,431,591,325,,,,,
110,288,432,591,325,,,,,
113,290,430,592,325,,,,,
112,290,431,593,324,,,,,
112,289,432,592,324,,,,,
112,290,430,594,325,,,,,
113,289,430,591,323,,,,,
111,290,430,592,325,,,,,
111,291,430,593,325,,,,,
111,291,429,593,325,,,,,
113,291,430,591,324,,,,,
111,289,430,593,325,,,,,
112,289,430,593,325,,,,,
112,289,432,591,325,,,,,
113,290,431,593,324,,,,,
111,289,430,593,326,,,,,
112,290,432,591,325,,,,,
112,290,432,592,324,,,,,
112,291,430,593,325,,,,,
112,289,430,592,324,,,,,
111,289,429,593,325,,,,,
112,289,432,591,324,,,,,
111,289,429,591,324,,,,,
111,289,431,592,324,,,,,
111,290,429,593,325,,,,,
111,290,431,593,325,,,,,
111,291,432,593,324,,,,,
111,290,429,593,325,,,,,
111,289,431,592,325,,,,,
111,289,430,591,325,,,,,
111,288,432,592,325,,,,,
110,289,430,592,324,,,,,
112,289,431,591,324,,,,,
111,290,431,592,325,,,,,
111,289,431,591,325,,,,,
112,288,430,590,324,,,,,
112,288,429,593,323,,,,,
111,290,430,592,324,,,,,
111,289,429,593,324,,,,,
111,289,429,592,323,,,,,
111,290,430,593,325,,,,,
112,289,430,591,325,,,,,
111,289,430,590,325,,,,,
110,288,432,591,325,,,,,
111,287,431,592,325,,,,,
111,290,431,592,325,,,,,
111,288,430,590,324,,,,,
111,289,430,592,325,,,,,
112,287,431,592,324,,,,,
112,288,429,591,324,,,,,
111,290,430,591,325,,,,,
112,289,430,591,324,,,,,
111,288,431,591,324,,,,,
111,289,430,592,324,,,,,
112,288,430,591,324,,,,,
112,288,430,592,324,,,,,
111,288,430,593,324,,,,,
113,287,430,591,323,,,,,
111,289,429,593,323,,,,,
112,287,431,591,325,,,,,
111,289,430,591,325,,,,,
110,289,429,592,325,,,,,
111,289,431,592,324,,,,,
112,289,429,593,326,,,,,
111,289,429,593,324,,,,,
112,288,430,590,325,,,,,
111,289,430,592,323,,,,,
111,289,429,592,325,,,,,
111,288,429,592,324,,,,,
112,288,430,591,325,,,,,
111,288,431,592,323,,,,,
111,289,430,591,324,,,,,
112,288,429,592,323,,,,,
110,289,431,592,324,,,,,
111,288,429,591,324,,,,,
111,289,430,591,324,,,,,
112,288,429,590,323,,,,,
110,288,429,592,323,,,,,
111,289,429,590,323,,,,,
112,288,430,590,323,,,,,
110,288,430,590,324,,,,,
111,290,429,591,323,,,,,
110,288,430,591,324,,,,,
112,287,431,591,323,,,,,
111,288,429,592,323,,,,,
112,288,430,590,322,,,,,
111,289,430,591,323,,,,,
110,288,429,590,325,,,,,
111,289,431,592,323,,,,,
112,287,430,591,325,,,,,
109,288,429,590,324,,,,,
111,287,429,592,323,,,,,
110,288,430,590,324,,,,,
112,287,430,591,323,,,,,
110,287,428,590,322,,,,,
113,287,430,591,322,,,,,
111,288,430,591,323,,,,,
112,287,430,592,325,,,,,
112,287,431,591,323,,,,,
110,288,429,591,323,,,,,
110,289,430,589,323,,,,,
112,287,430,590,323,,,,,
112,287,429,590,322,,,,,
111,289,430,590,324,,,,,
111,288,430,591,324,,,,,
111,286,431,590,324,,,,,
112,288,429,591,323,,,,,
111,288,428,590,322,,,,,
112,287,429,591,324,,,,,
110,287,430,591,323,,,,,
112,288,430,591,324,,,,,
112,287,430,589,323,,,,,
110,287,429,590,323,,,,,
112,287,429,591,324,,,,,
112,287,430,590,322,,,,,
110,288,428,591,322,,,,,
111,288,429,591,323,,,,,
111,289,429,591,323,,,,,
111,288,429,591,323,,,,,
112,288,430,591,322,,,,,
112,288,429,592,323,,,,,
111,287,430,590,324,,,,,
112,287,430,590,324,,,,,
110,288,429,591,323,,,,,
110,287,430,591,322,,,,,
112,288,429,591,322,,,,,
112,287,430,591,322,,,,,
112,288,429,591,324,,,,,
111,288,429,591,324,,,,,
111,289,429,593,323,,,,,
112,287,429,591,322,,,,,
110,288,428,592,323,,,,,
112,287,430,591,323,,,,,
111,288,429,592,321,,,,,
112,286,429,591,322,,,,,
110,287,429,590,323,,,,,
112,287,430,590,323,,,,,
110,287,431,591,324,,,,,
112,287,430,590,323,,,,,
111,288,428,591,322,,,,,
112,288,429,589,322,,,,,
112,287,429,592,322,,,,,
112,287,431,590,322,,,,,
111,288,428,591,322,,,,,
111,289,429,590,322,,,,,
112,287,428,591,321,,,,,
112,286,429,591,323,,,,,
112,288,428,591,322,,,,,
112,288,428,590,324,,,,,
110,288,429,589,321,,,,,
112,288,428,591,323,,,,,
112,287,429,591,321,,,,,
111,289,429,590,322,,,,,
110,287,428,591,323,,,,,
110,287,429,590,322,,,,,
113,289,430,591,322,,,,,
112,287,430,590,321,,,,,
112,286,429,591,322,,,,,
112,287,428,591,321,,,,,
109,287,428,590,323,,,,,
111,287,430,590,322,,,,,
111,288,428,591,323,,,,,
110,289,428,590,322,,,,,
111,288,428,591,323,,,,,
111,288,430,591,322,,,,,
110,288,429,589,322,,,,,
110,287,428,591,321,,,,,
111,287,428,591,322,,,,,
109,287,429,591,322,,,,,
110,288,429,589,322,,,,,
112,287,429,589,323,,,,,
112,286,429,590,321,,,,,
110,288,429,589,321,,,,,
113,287,429,589,323,,,,,
111,289,429,591,322,,,,,
111,287,429,591,322,,,,,
112,287,430,592,321,,,,,
110,288,429,590,323,,,,,
112,287,430,590,321,,,,,
111,288,429,591,324,,,,,
112,286,428,590,322,,,,,
112,287,429,591,322,,,,,
112,288,429,592,322,,,,,
111,288,429,590,322,,,,,
112,289,430,591,321,,,,,
111,288,428,591,321,,,,,
112,287,429,590,321,,,,,
110,288,429,591,321,,,,,
112,287,430,591,321,,,,,
111,288,429,591,323,,,,,
112,287,430,590,322,,,,,
112,286,429,591,323,,,,,
112,287,429,591,321,,,,,
111,288,429,590,323,,,,,
110,286,428,590,321,,,,,
112,286,430,590,321,,,,,
111,288,429,591,322,,,,,
111,287,429,591,321,,,,,
110,288,429,589,321,,,,,
112,286,430,589,321,,,,,
112,288,428,591,323,,,,,
110,287,430,591,322,,,,,
111,289,428,590,322,,,,,
110,287,429,591,322,,,,,
111,289,430,592,321,,,,,
112,288,429,591,321,,,,,
111,287,429,590,321,,,,,
110,288,430,590,323,,,,,
111,288,429,590,322,,,,,
111,288,429,591,321,,,,,
111,288,429,590,322,,,,,
113,288,429,592,321,,,,,
110,288,428,591,323,,,,,
111,287,430,589,321,,,,,
112,288,429,591,321,,,,,
111,288,429,591,321,,,,,
111,288,429,592,322,,,,,
113,286,428,591,320,,,,,
112,288,430,592,323,,,,,
110,287,430,590,322,,,,,
110,286,429,591,322,,,,,
111,286,430,591,322,,,,,
110,287,428,591,323,,,,,
112,286,429,589,321,,,,,
110,287,429,589,322,,,,,
112,288,430,590,321,,,,,
111,287,429,589,321,,,,,
111,286,429,589,322,,,,,
112,287,429,590,321,,,,,
111,287,429,589,322,,,,,
111,287,429,591,321,,,,,
112,286,429,591,321,,,,,
110,288,428,590,321,,,,,
110,287,430,590,322,,,,,
112,286,428,590,322,,,,,
111,288,429,588,321,,,,,
112,287,429,589,321,,,,,
110,286,428,590,322,,,,,
111,287,429,591,321,,,,,
112,287,429,590,321,,,,,
112,286,429,590,321,,,,,
110,287,428,589,322,,,,,
110,288,428,591,321,,,,,
112,288,427,590,321,,,,,
110,287,429,590,321,,,,,
111,287,430,588,322,,,,,
111,286,429,589,320,,,,,
111,286,428,590,322,,,,,
110,286,429,589,321,,,,,
111,288,428,591,321,,,,,
111,287,429,590,321,,,,,
111,288,429,589,321,,,,,
110,289,430,589,321,,,,,
110,287,429,591,321,,,,,
112,287,430,588,321,,,,,
110,288,429,588,322,,,,,
110,287,428,590,321,,,,,
111,287,428,591,320,,,,,
110,287,428,589,321,,,,,
112,287,427,589,322,,,,,
111,288,428,589,322,,,,,
111,288,429,588,321,,,,,
112,287,428,591,322,,,,,
110,288,430,590,319,,,,,
110,287,429,590,321,,,,,
112,287,430,591,320,,,,,
110,289,429,590,320,,,,,
110,288,428,590,321,,,,,
111,287,430,590,321,,,,,
111,287,429,589,322,,,,,
111,287,429,588,322,,,,,
111,288,428,589,321,,,,,
111,287,429,589,322,,,,,
110,288,428,591,321,,,,,
110,287,429,588,320,,,,,
110,288,428,588,320,,,,,
112,288,429,590,320,,,,,
111,287,429,589,320,,,,,
110,288,429,588,321,,,,,
110,287,429,589,321,,,,,
111,288,427,589,320,,,,,
112,287,429,588,320,,,,,
110,288,428,590,321,,,,,
111,288,429,590,320,,,,,
110,287,430,590,320,,,,,
112,287,429,589,320,,,,,
110,286,428,589,321,,,,,
110,288,428,589,320,,,,,
111,288,429,588,321,,,,,
109,289,429,590,321,,,,,
111,287,429,590,322,,,,,
112,287,430,589,319,,,,,
109,286,427,588,321,,,,,
112,287,429,589,321,,,,,
110,287,429,591,321,,,,,
111,286,427,590,319,,,,,
111,288,428,590,319,,,,,
112,288,430,588,321,,,,,
112,287,429,590,320,,,,,
112,287,427,589,320,,,,,
111,288,429,590,321,,,,,
112,287,429,588,319,,,,,
111,288,428,590,319,,,,,
110,287,428,589,320,,,,,
112,286,428,590,319,,,,,
112,288,427,588,319,,,,,
111,288,429,589,319,,,,,
112,287,429,588,321,,,,,
111,287,428,588,319,,,,,
112,287,429,590,321,,,,,
112,287,429,589,321,,,,,
111,288,428,590,321,,,,,
111,288,427,591,321,,,,,
112,286,429,590,319,,,,,
112,288,429,589,318,,,,,
112,287,429,590,320,,,,,
112,287,428,589,318,,,,,
112,287,429,590,319,,,,,
112,287,428,588,318,,,,,
109,287,428,589,319,,,,,
110,287,428,590,318,,,,,
111,287,429,589,318,,,,,
112,287,427,590,317,,,,,
110,287,429,589,318,,,,,
111,286,429,590,318,,,,,
111,289,429,589,320,,,,,
111,288,428,590,320,,,,,
111,287,429,589,320,,,,,
111,288,428,588,320,,,,,
110,288,427,589,318,,,,,
109,287,429,589,320,,,,,
110,288,429,590,319,,,,,
111,288,427,590,318,,,,,
110,287,429,588,320,,,,,
110,288,428,588,319,,,,,
111,288,427,588,318,,,,,
112,287,429,588,319,,,,,
111,288,428,590,319,,,,,
111,288,428,591,318,,,,,
111,287,429,589,320,,,,,
112,288,428,590,320,,,,,
110,288,429,588,319,,,,,
111,287,429,588,320,,,,,
110,288,428,588,319,,,,,
112,287,428,589,320,,,,,
110,288,427,590,319,,,,,
112,288,427,589,319,,,,,
112,287,429,589,319,,,,,
111,287,429,588,319,,,,,
109,289,428,590,318,,,,,
111,287,429,589,319,,,,,
110,288,427,590,320,,,,,
112,288,428,589,320,,,,,
110,289,428,590,320,,,,,
112,288,428,590,318,,,,,
110,289,428,589,318,,,,,
110,288,429,589,320,,,,,
112,287,430,590,320,,,,,
110,288,428,591,320,,,,,
110,288,428,590,319,,,,,
111,287,429,588,318,,,,,
110,287,429,589,321,,,,,
111,288,429,589,320,,,,,
111,288,428,589,320,,,,,
112,288,429,589,318,,,,,
110,287,429,589,318,,,,,
110,288,428,589,319,,,,,
111,287,429,590,319,,,,,
112,287,428,590,318,,,,,
111,289,429,588,318,,,,,
112,287,429,590,319,,,,,
110,288,427,590,318,,,,,
110,287,429,588,320,,,,,
111,288,429,590,319,,,,,
112,287,428,588,320,,,,,
111,288,427,590,318,,,,,
110,289,429,589,320,,,,,
111,288,428,589,320,,,,,
112,288,429,590,319,,,,,
109,287,430,590,319,,,,,
110,288,427,590,320,,,,,
110,288,427,590,319,,,,,
112,287,427,588,319,,,,,
110,287,429,588,318,,,,,
112,287,428,589,319,,,,,
112,288,427,590,319,,,,,
111,288,427,590,320,,,,,
110,287,428,588,320,,,,,
112,288,428,589,320,,,,,
110,288,427,590,318,,,,,
112,287,429,589,319,,,,,
112,288,427,588,319,,,,,
112,287,429,588,320,,,,,
112,287,429,589,319,,,,,
112,288,428,588,319,,,,,
110,287,429,588,320,,,,,
109,287,429,588,320,,,,,
112,287,428,588,320,,,,,
110,288,428,589,320,,,,,
110,288,428,590,319,,,,,
112,288,429,589,321,,,,,
112,287,428,588,318,,,,,
109,288,428,590,320,,,,,
112,288,428,589,321,,,,,
110,287,429,588,320,,,,,
110,287,427,590,319,,,,,
110,287,428,590,319,,,,,
112,286,427,590,319,,,,,
112,287,428,590,318,,,,,
109,287,429,590,320,,,,,
110,287,429,588,320,,,,,
110,286,428,587,321,,,,,
109,287,429,588,320,,,,,
111,287,427,590,319,,,,,
111,288,428,590,320,,,,,
112,288,428,588,319,,,,,
109,286,429,590,319,,,,,
109,287,427,589,319,,,,,
111,288,429,590,319,,,,,
110,287,428,587,320,,,,,
112,287,429,589,319,,,,,
111,287,429,589,318,,,,,
111,288,428,590,320,,,,,
111,288,429,588,320,,,,,
110,287,428,587,320,,,,,
111,288,427,589,320,,,,,
110,286,427,588,320,,,,,
110,288,427,590,320,,,,,
112,286,428,590,319,,,,,
111,288,427,589,319,,,,,
110,287,427,590,320,,,,,
110,287,428,589,320,,,,,
111,287,427,590,319,,,,,
110,287,428,588,320,,,,,
112,287,427,589,319,,,,,
112,286,429,588,319,,,,,
109,287,429,589,320,,,,,
111,287,428,589,320,,,,,
110,286,428,589,320,,,,,
112,288,428,589,320,,,,,
109,288,427,589,320,,,,,
112,286,429,589,320,,,,,
112,288,427,588,319,,,,,
110,287,427,589,320,,,,,
109,285,427,589,318,,,,,
111,288,427,589,318,,,,,
110,286,427,590,318,,,,,
110,287,428,587,319,,,,,
112,286,428,588,319,,,,,
108,286,428,588,319,,,,,
110,286,427,590,319,,,,,
110,286,428,589,320,,,,,
110,287,429,587,319,,,,,
112,286,429,589,319,,,,,
111,286,428,588,320,,,,,
110,288,428,588,320,,,,,
111,287,428,589,320,,,,,
112,288,427,588,320,,,,,
112,286,428,589,319,,,,,
110,286,427,589,320,,,,,
109,286,427,588,319,,,,,
110,288,428,589,320,,,,,
110,287,429,589,319,,,,,
111,286,428,589,320,,,,,
110,286,427,589,320,,,,,
109,288,428,588,319,,,,,
111,287,429,588,318,,,,,
110,287,428,589,320,,,,,
111,286,427,588,319,,,,,
110,288,428,589,319,,,,,
109,287,428,588,320,,,,,
111,287,428,587,321,,,,,
110,287,428,589,319,,,,,
109,286,428,588,319,,,,,
110,287,428,587,319,,,,,
109,287,428,588,320,,,,,
110,285,427,589,319,,,,,
110,285,428,588,319,,,,,
110,286,428,589,319,,,,,
110,285,427,588,319,,,,,
109,286,427,587,320,,,,,
110,285,427,587,320,,,,,
110,286,427,589,319,,,,,
109,286,429,588,320,,,,,
112,286,428,588,320,,,,,
110,286,428,587,320,,,,,
110,286,427,587,319,,,,,
110,286,428,589,318,,,,,
109,286,427,589,320,,,,,
110,286,427,589,320,,,,,
112,287,429,589,320,,,,,
112,286,428,588,319,,,,,
110,286,427,587,319,,,,,
109,286,429,588,320,,,,,
110,287,428,588,319,,,,,
109,286,429,588,319,,,,,
110,286,428,589,320,,,,,
110,286,427,589,319,,,,,
110,287,426,589,319,,,,,
112,285,429,587,320,,,,,
110,285,428,588,320,,,,,
109,287,428,589,320,,,,,
110,286,428,589,318,,,,,
112,285,428,589,319,,,,,
109,286,427,589,318,,,,,
112,285,427,589,319,,,,,
111,287,427,587,319,,,,,
112,285,429,588,319,,,,,
110,286,427,587,320,,,,,
112,287,428,589,319,,,,,
111,288,427,589,318,,,,,
109,285,427,588,320,,,,,
112,285,428,588,319,,,,,
111,286,427,587,320,,,,,
109,287,428,589,318,,,,,
112,286,428,587,319,,,,,
110,287,428,588,320,,,,,
109,287,427,588,319,,,,,
109,286,427,587,318,,,,,
109,286,428,589,319,,,,,
111,287,428,589,321,,,,,
112,285,427,588,319,,,,,
110,287,428,587,321,,,,,
110,287,428,589,319,,,,,
111,287,428,588,319,,,,,
110,286,427,589,320,,,,,
111,286,427,589,319,,,,,
110,286,428,588,319,,,,,
110,287,427,588,318,,,,,
108,286,426,588,320,,,,,
110,286,428,588,319,,,,,
110,287,428,589,319,,,,,
110,286,427,589,320,,,,,
111,286,428,589,319,,,,,
112,286,427,588,319,,,,,
108,285,428,587,319,,,,,
110,286,427,589,320,,,,,
109,285,428,588,320,,,,,
108,287,428,587,318,,,,,
110,286,427,588,320,,,,,
110,285,429,587,320,,,,,
112,285,428,588,319,,,,,
112,286,429,588,319,,,,,
111,286,428,589,320,,,,,
112,285,428,588,320,,,,,
110,286,428,587,319,,,,,
110,287,428,589,320,,,,,
110,286,428,589,320,,,,,
110,287,427,587,320,,,,,
111,285,427,587,320,,,,,
109,287,429,589,320,,,,,
109,285,428,587,320,,,,,
110,285,427,587,319,,,,,
111,286,429,588,319,,,,,
110,287,428,587,320,,,,,
109,286,429,588,320,,,,,
109,287,428,588,319,,,,,
110,287,428,590,319,,,,,
112,285,429,588,319,,,,,
110,285,429,589,320,,,,,
112,286,429,588,319,,,,,
112,286,427,589,319,,,,,
112,285,427,589,318,,,,,
111,285,428,588,319,,,,,
110,287,429,589,318,,,,,
109,287,427,589,318,,,,,
112,285,429,588,320,,,,,
112,287,428,589,319,,,,,
109,287,428,589,320,,,,,
110,286,428,587,320,,,,,
109,287,428,587,320,,,,,
109,287,427,589,320,,,,,
110,287,428,589,320,,,,,
112,285,427,589,320,,,,,
109,287,427,588,320,,,,,
109,288,427,587,320,,,,,
109,285,427,589,320,,,,,
109,286,428,587,319,,,,,
109,286,428,589,320,,,,,
109,285,427,589,319,,,,,
111,287,428,589,321,,,,,
112,286,428,589,319,,,,,
109,286,429,587,319,,,,,
112,286,427,590,319,,,,,
110,286,427,589,320,,,,,
112,286,427,587,319,,,,,
112,286,428,588,319,,,,,
110,286,429,587,320,,,,,
110,288,427,589,320,,,,,
111,288,428,587,319,,,,,
111,287,427,589,318,,,,,
111,287,429,589,320,,,,,
109,286,428,588,320,,,,,
110,286,428,589,319,,,,,
110,287,427,587,320,,,,,
111,286,428,587,319,,,,,
110,285,427,589,318,,,,,
110,285,428,589,320,,,,,
110,287,428,588,320,,,,,
109,287,427,587,320,,,,,
110,287,428,588,319,,,,,
110,286,428,588,320,,,,,
110,286,428,587,319,,,,,
111,287,428,587,320,,,,,
110,285,429,589,320,,,,,
110,287,427,588,320,,,,,
112,286,427,589,319,,,,,
112,286,429,588,319,,,,,
111,287,427,589,320,,,,,
109,285,428,589,319,,,,,
112,285,428,588,319,,,,,
110,287,428,587,320,,,,,
112,285,428,589,319,,,,,
110,286,429,587,319,,,,,
111,286,427,590,319,,,,,
111,287,428,587,318,,,,,
109,286,428,587,320,,,,,
112,285,428,587,318,,,,,
109,287,428,588,320,,,,,
109,285,428,587,318,,,,,
112,286,429,588,319,,,,,
110,287,429,588,320,,,,,
112,286,428,587,319,,,,,
109,287,429,588,318,,,,,
110,285,427,589,319,,,,,
110,286,428,587,318,,,,,
110,286,428,587,318,,,,,
110,285,428,588,318,,,,,
110,286,427,589,320,,,,,
110,287,428,588,319,,,,,
111,287,427,589,318,,,,,
109,285,428,587,320,,,,,
112,287,428,588,318,,,,,
110,287,428,587,318,,,,,
111,287,428,587,319,,,,,
110,286,427,589,317,,,,,
110,285,428,589,317,,,,,
110,285,429,588,316,,,,,
110,286,427,588,314,,,,,
112,286,430,589,312,,,,,
110,287,429,589,313,,,,,
109,287,429,588,313,,,,,
109,285,428,588,313,,,,,
109,287,427,588,313,,,,,
109,286,428,587,312,,,,,
112,285,429,588,313,,,,,
108,285,427,589,311,,,,,
110,285,428,587,311,,,,,
111,286,428,590,312,,,,,
109,286,430,589,312,,,,,
110,287,428,587,313,,,,,
109,286,427,589,312,,,,,
110,286,428,588,312,,,,,
109,286,428,587,312,,,,,
109,285,427,588,312,,,,,
111,286,427,588,311,,,,,
109,285,428,587,312,,,,,
110,285,427,587,313,,,,,
110,285,428,587,311,,,,,
110,286,427,587,312,,,,,
112,285,429,589,310,,,,,
109,287,428,588,312,,,,,
110,285,428,589,310,,,,,
110,286,427,589,311,,,,,
110,285,428,589,310,,,,,
111,286,428,589,309,,,,,
110,285,427,589,310,,,,,
108,285,429,589,311,,,,,
112,285,428,589,310,,,,,
110,286,427,589,310,,,,,
110,286,429,589,311,,,,,
112,286,428,587,310,,,,,
110,286,428,588,310,,,,,
110,286,427,589,309,,,,,
109,286,428,589,310,,,,,
111,286,427,587,309,,,,,
110,285,427,588,310,,,,,
110,286,428,588,311,,,,,
109,287,428,588,309,,,,,
110,286,427,587,310,,,,,
110,286,428,589,311,,,,,
110,285,427,589,309,,,,,
110,286,427,589,311,,,,,
110,286,429,588,310,,,,,
110,286,427,589,309,,,,,
110,285,428,587,309,,,,,
109,285,429,589,311,,,,,
110,286,428,588,312,,,,,
109,287,429,588,308,,,,,
110,285,428,589,310,,,,,
109,286,427,588,309,,,,,
109,286,428,589,310,,,,,
110,286,428,588,309,,,,,
112,285,428,588,311,,,,,
109,286,427,589,310,,,,,
110,284,428,587,309,,,,,
110,287,428,588,309,,,,,
111,287,428,588,309,,,,,
111,285,429,588,309,,,,,
110,287,428,588,309,,,,,
109,285,429,588,310,,,,,
111,286,429,589,309,,,,,
110,285,428,588,309,,,,,
110,285,428,587,308,,,,,
109,287,429,589,308,,,,,
110,286,428,589,308,,,,,
110,286,428,587,310,,,,,
109,285,428,588,310,,,,,
109,286,427,589,310,,,,,
112,285,427,589,308,,,,,
109,286,429,587,309,,,,,
112,285,429,587,308,,,,,
110,285,428,587,310,,,,,
110,286,428,587,308,,,,,
110,287,427,589,310,,,,,
110,287,428,587,309,,,,,
110,285,428,587,308,,,,,
109,287,427,589,309,,,,,
110,285,427,588,310,,,,,
109,286,427,589,309,,,,,
112,285,427,588,309,,,,,
109,286,428,588,309,,,,,
112,286,428,587,309,,,,,
110,286,428,588,309,,,,,
111,286,427,587,308,,,,,
110,286,427,588,308,,,,,
109,287,428,588,309,,,,,
110,286,429,587,309,,,,,
110,286,428,589,309,,,,,
109,286,428,589,308,,,,,
110,286,429,587,309,,,,,
110,288,428,587,307,,,,,
110,286,428,587,308,,,,,
110,288,428,588,308,,,,,
110,286,427,589,309,,,,,
110,286,429,588,308,,,,,
110,286,428,587,308,,,,,
110,288,428,587,308,,,,,
110,286,427,589,309,,,,,
110,286,428,587,308,,,,,
108,285,427,586,307,,,,,
111,286,429,586,307,,,,,
112,286,429,587,307,,,,,
110,286,428,588,309,,,,,
111,286,428,588,308,,,,,
110,286,427,589,308,,,,,
109,286,429,588,308,,,,,
110,287,427,589,309,,,,,
109,288,427,589,308,,,,,
